layout,strategy,tile_count,total_cells,capacity,score_min,score_max,method_min,method_max,n_solvable,n_total,min_layout,min_inter,min_intra,min_cover100,min_pickdiv,max_layout,max_inter,max_intra,max_cover100,max_pickdiv
NewLayout_L38.json,Random,7,78,26,1.3,15.06,eng,random,18,18,4.33,0.0,0.0,0,0,4.33,7.11,3.23,9,6
NewLayout_L38.json,Random,8,78,26,5.83,22.29,random,random,18,18,4.33,1.17,1.08,1,5,4.33,11.23,4.52,16,7
NewLayout_L38.json,Random,9,78,26,1.3,36.34,eng,random,18,18,4.33,0.0,0.0,0,0,4.33,22.51,8.59,27,7
NewLayout_L38.json,Random,10,78,26,7.09,37.11,random,eng,18,18,4.33,2.03,1.58,1,6,4.33,26.17,9.56,24,8
NewLayout_L38.json,Random,11,78,26,5.71,49.8,random,random,18,18,4.33,1.39,1.39,1,4,4.33,35.64,14.11,32,9
NewLayout_L38.json,Random,12,78,26,12.86,50.27,random,eng,17,17,4.33,5.64,4.47,4,6,4.33,37.5,15.92,28,10
NewLayout_L38.json,Random,13,78,26,23.42,49.86,eng,random,19,19,4.33,14.67,7.72,10,8,4.33,35.44,17.22,27,9
NewLayout_L38.json,Random,14,78,26,29.7,50.3,random,random,12,14,4.33,22.14,9.36,14,8,4.33,37.0,18.0,24,11
NewLayout_L38.json,Random,15,78,26,40.04,67.53,random,eng,9,15,4.33,30.56,14.78,18,8,4.33,53.33,24.33,34,11
NewLayout_L38.json,Random,16,78,26,45.43,70.42,random,random,11,16,4.33,33.5,17.58,20,9,4.33,57.72,25.0,33,14
NewLayout_L38.json,Random,17,78,26,38.13,78.13,eng,random,6,16,4.33,28.33,14.83,15,9,4.33,61.33,30.33,36,13
NewLayout_L38.json,Random,18,78,26,62.56,62.56,random,random,1,15,4.33,55.25,23.58,26,11,4.33,55.25,23.58,26,11
NewLayout_L38.json,Random,19,78,26,64.26,69.86,random,random,2,15,4.33,56.33,22.06,30,12,4.33,60.0,27.56,30,10
NewLayout_L38.json,Random,20,78,26,72.02,72.02,random,random,1,15,4.33,62.5,29.67,28,11,4.33,62.5,29.67,28,11
NewLayout_L38.json,Random,21,78,26,86.3,86.3,random,random,1,14,4.33,75.0,37.0,30,15,4.33,75.0,37.0,30,15
NewLayout_L55.json,Priority,2,72,24,0.92,0.92,eng,eng,18,18,3.06,0.0,0.0,0,0,3.06,0.0,0.0,0,0
NewLayout_L55.json,Priority,3,72,24,0.92,4.38,eng,eng,18,18,3.06,0.0,0.0,0,0,3.06,0.12,0.12,3,3
NewLayout_L55.json,Priority,4,72,24,0.92,3.88,eng,eng,18,18,3.06,0.0,0.0,0,0,3.06,0.17,0.11,3,2
NewLayout_L55.json,Priority,5,72,24,0.92,7.73,eng,eng,18,18,3.06,0.0,0.0,0,0,3.06,0.55,0.55,6,5
NewLayout_L55.json,Priority,6,72,24,0.92,7.29,eng,eng,18,18,3.06,0.0,0.0,0,0,3.06,0.77,0.64,5,5
NewLayout_L55.json,Priority,7,72,24,0.92,10.64,eng,eng,18,18,3.06,0.0,0.0,0,0,3.06,3.65,2.53,6,5
NewLayout_L55.json,Priority,8,72,24,0.92,24.89,eng,eng,18,18,3.06,0.0,0.0,0,0,3.06,12.17,4.22,21,7
NewLayout_L55.json,Priority,9,72,24,0.92,18.82,priority,eng,18,18,3.06,0.0,0.0,0,0,3.06,8.36,4.19,12,8
NewLayout_L55.json,Priority,10,72,24,0.92,30.32,priority,eng,17,17,3.06,0.0,0.0,0,0,3.06,16.56,7.83,21,8
NewLayout_L55.json,Priority,11,72,24,0.92,40.74,priority,eng,17,17,3.06,0.0,0.0,0,0,3.06,26.94,11.44,28,7
NewLayout_L55.json,Priority,12,72,24,0.92,43.48,priority,eng,18,18,3.06,0.0,0.0,0,0,3.06,28.28,12.78,28,9
NewLayout_L55.json,Priority,13,72,24,0.92,43.43,priority,eng,15,16,3.06,0.0,0.0,0,0,3.06,28.5,12.67,28,9
NewLayout_L55.json,Priority,14,72,24,0.92,49.78,priority,eng,15,15,3.06,0.0,0.0,0,0,3.06,34.44,17.33,27,10
NewLayout_L55.json,Priority,15,72,24,0.92,54.77,priority,eng,13,15,3.06,0.0,0.0,0,0,3.06,41.17,18.0,30,11
NewLayout_L55.json,Priority,16,72,24,0.92,60.43,priority,eng,14,15,3.06,0.0,0.0,0,0,3.06,43.83,21.67,32,11
NewLayout_L55.json,Priority,17,72,24,0.92,67.18,priority,eng,13,15,3.06,0.0,0.0,0,0,3.06,48.67,24.17,35,13
NewLayout_L55.json,Priority,18,72,24,0.92,54.17,priority,eng,11,16,3.06,0.0,0.0,0,0,3.06,37.17,20.5,26,12
NewLayout_L55.json,Priority,19,72,24,0.92,67.42,priority,eng,12,13,3.06,0.0,0.0,0,0,3.06,52.0,27.5,29,12
NewLayout_L55.json,Priority,20,72,24,0.92,19.28,priority,priority,10,15,3.06,0.0,0.0,0,0,3.06,15.67,4.67,10,6
NewLayout_L55.json,Priority,21,72,24,0.92,27.38,priority,priority,10,15,3.06,0.0,0.0,0,0,3.06,24.33,6.67,15,7
NewLayout_L55.json,Priority,22,72,24,0.92,23.68,priority,priority,10,14,3.06,0.0,0.0,0,0,3.06,17.67,8.67,8,8
NewLayout_L55.json,Priority,23,72,24,0.92,22.28,priority,priority,10,14,3.06,0.0,0.0,0,0,3.06,12.67,7.67,9,9
NewLayout_L55.json,Priority,24,72,24,0.92,22.68,priority,priority,10,15,3.06,0.0,0.0,0,0,3.06,15.0,6.67,11,8
NewLayout_L41.json,Random,2,78,26,1.05,1.05,eng,eng,18,18,3.49,0.0,0.0,0,0,3.49,0.0,0.0,0,0
NewLayout_L41.json,Random,3,78,26,1.05,1.05,eng,eng,18,18,3.49,0.0,0.0,0,0,3.49,0.0,0.0,0,0
NewLayout_L41.json,Random,4,78,26,1.05,1.05,eng,eng,18,18,3.49,0.0,0.0,0,0,3.49,0.0,0.0,0,0
NewLayout_L41.json,Random,5,78,26,1.05,2.82,eng,eng,18,18,3.49,0.0,0.0,0,0,3.49,0.21,0.21,0,3
NewLayout_L41.json,Random,6,78,26,1.05,6.97,eng,random,18,18,3.49,0.0,0.0,0,0,3.49,1.63,1.24,2,6
NewLayout_L41.json,Random,7,78,26,1.05,10.21,eng,random,18,18,3.49,0.0,0.0,0,0,3.49,3.78,2.73,3,7
NewLayout_L41.json,Random,8,78,26,1.05,19.72,eng,random,18,18,3.49,0.0,0.0,0,0,3.49,10.69,4.67,13,6
NewLayout_L41.json,Random,9,78,26,1.05,31.93,eng,random,18,18,3.49,0.0,0.0,0,0,3.49,16.34,5.78,27,8
NewLayout_L41.json,Random,10,78,26,1.05,30.33,eng,random,18,18,3.49,0.0,0.0,0,0,3.49,17.93,6.7,22,8
NewLayout_L41.json,Random,11,78,26,8.25,32.9,random,random,18,18,3.49,3.08,2.08,2,6,3.49,19.58,10.78,17,10
NewLayout_L41.json,Random,12,78,26,11.53,48.2,eng,random,18,18,3.49,5.92,3.81,4,5,3.49,30.14,14.61,30,11
NewLayout_L41.json,Random,13,78,26,6.31,56.31,random,random,18,18,3.49,1.89,1.5,2,4,3.49,36.72,18.44,33,12
NewLayout_L41.json,Random,14,78,26,28.0,53.06,random,eng,13,13,3.49,18.06,9.83,12,9,3.49,35.17,18.67,28,12
NewLayout_L41.json,Random,15,78,26,13.23,58.34,random,random,17,17,3.49,6.72,3.67,5,7,3.49,38.33,21.19,31,12
NewLayout_L41.json,Random,16,78,26,37.83,63.41,eng,random,16,18,3.49,24.83,14.83,15,11,3.49,43.78,21.83,34,14
NewLayout_L41.json,Random,17,78,26,41.1,63.61,eng,eng,11,16,3.49,28.17,13.5,21,11,3.49,48.33,25.17,29,11
NewLayout_L41.json,Random,18,78,26,56.56,78.83,eng,eng,7,17,3.49,45.17,20.67,28,9,3.49,55.83,30.83,37,16
NewLayout_L41.json,Random,19,78,26,58.03,71.48,eng,random,3,18,3.49,43.17,22.33,27,11,3.49,55.67,26.83,34,13
NewLayout_L41.json,Random,20,78,26,71.0,76.73,random,random,2,15,3.49,58.39,27.33,31,13,3.49,57.17,28.83,37,15
NewLayout_L41.json,Random,21,78,26,65.3,78.35,random,random,2,15,3.49,51.17,25.5,29,12,3.49,61.67,32.0,33,14
NewLayout_L41.json,Random,22,78,26,79.18,81.11,eng,eng,2,18,3.49,63.67,32.83,32,14,3.49,67.33,34.17,32,13
NewLayout_L61.json,Priority,2,63,21,0.88,0.88,eng,eng,18,18,2.94,0.0,0.0,0,0,2.94,0.0,0.0,0,0
NewLayout_L61.json,Priority,3,63,21,0.88,0.88,eng,eng,18,18,2.94,0.0,0.0,0,0,2.94,0.0,0.0,0,0
NewLayout_L61.json,Priority,4,63,21,0.88,4.51,eng,eng,18,18,2.94,0.0,0.0,0,0,2.94,1.33,1.12,1,3
NewLayout_L61.json,Priority,5,63,21,0.88,10.03,eng,eng,17,17,2.94,0.0,0.0,0,0,2.94,5.4,3.62,4,3
NewLayout_L61.json,Priority,6,63,21,0.88,8.45,eng,eng,18,18,2.94,0.0,0.0,0,0,2.94,4.17,2.42,4,3
NewLayout_L61.json,Priority,7,63,21,0.88,10.2,eng,eng,18,18,2.94,0.0,0.0,0,0,2.94,3.87,2.76,4,6
NewLayout_L61.json,Priority,8,63,21,0.88,13.96,eng,eng,17,17,2.94,0.0,0.0,0,0,2.94,7.78,4.75,5,6
NewLayout_L61.json,Priority,9,63,21,0.88,25.19,eng,eng,15,15,2.94,0.0,0.0,0,0,2.94,15.28,7.22,15,7
NewLayout_L61.json,Priority,10,63,21,0.88,33.27,priority,eng,15,15,2.94,0.0,0.0,0,0,2.94,20.67,10.89,18,9
NewLayout_L61.json,Priority,11,63,21,0.88,44.38,priority,eng,14,14,2.94,0.0,0.0,0,0,2.94,33.67,14.5,24,9
NewLayout_L61.json,Priority,12,63,21,0.88,47.28,priority,eng,12,12,2.94,0.0,0.0,0,0,2.94,32.67,18.0,21,12
NewLayout_L61.json,Priority,13,63,21,0.88,39.05,priority,eng,14,14,2.94,0.0,0.0,0,0,2.94,27.0,13.67,19,10
NewLayout_L61.json,Priority,14,63,21,0.88,45.46,priority,eng,13,13,2.94,0.0,0.0,0,0,2.94,33.83,16.83,21,10
NewLayout_L61.json,Priority,15,63,21,0.88,59.25,priority,eng,14,14,2.94,0.0,0.0,0,0,2.94,41.0,25.67,24,12
NewLayout_L61.json,Priority,16,63,21,0.88,57.48,priority,eng,13,13,2.94,0.0,0.0,0,0,2.94,43.0,25.5,22,10
NewLayout_L61.json,Priority,17,63,21,0.88,48.48,priority,eng,12,14,2.94,0.0,0.0,0,0,2.94,39.83,20.44,17,10
NewLayout_L61.json,Priority,18,63,21,0.88,63.93,priority,eng,11,13,2.94,0.0,0.0,0,0,2.94,48.17,30.5,21,11
NewLayout_L61.json,Priority,19,63,21,0.88,12.88,priority,priority,10,13,2.94,0.0,0.0,0,0,2.94,11.0,5.0,2,5
NewLayout_L61.json,Priority,20,63,21,0.88,62.13,priority,eng,11,13,2.94,0.0,0.0,0,0,2.94,48.5,28.0,22,11
NewLayout_L61.json,Priority,21,63,21,0.88,12.95,priority,priority,10,13,2.94,0.0,0.0,0,0,2.94,10.67,4.67,2,6
NewLayout_L58.json,Priority,2,69,23,1.22,1.22,eng,eng,18,18,4.07,0.0,0.0,0,0,4.07,0.0,0.0,0,0
NewLayout_L58.json,Priority,3,69,23,1.22,1.22,eng,eng,18,18,4.07,0.0,0.0,0,0,4.07,0.0,0.0,0,0
NewLayout_L58.json,Priority,4,69,23,1.22,1.22,eng,eng,18,18,4.07,0.0,0.0,0,0,4.07,0.0,0.0,0,0
NewLayout_L58.json,Priority,5,69,23,1.22,11.76,eng,eng,18,18,4.07,0.0,0.0,0,0,4.07,6.23,1.37,8,5
NewLayout_L58.json,Priority,6,69,23,1.22,22.19,eng,eng,18,18,4.07,0.0,0.0,0,0,4.07,15.17,3.72,17,5
NewLayout_L58.json,Priority,7,69,23,1.22,29.34,eng,eng,18,18,4.07,0.0,0.0,0,0,4.07,20.67,5.22,22,7
NewLayout_L58.json,Priority,8,69,23,1.22,37.23,eng,eng,18,18,4.07,0.0,0.0,0,0,4.07,31.33,8.11,25,7
NewLayout_L58.json,Priority,9,69,23,1.22,41.1,priority,eng,18,18,4.07,0.0,0.0,0,0,4.07,34.31,10.58,25,8
NewLayout_L58.json,Priority,10,69,23,1.22,42.19,eng,eng,18,18,4.07,0.0,0.0,0,0,4.07,40.28,10.89,25,6
NewLayout_L58.json,Priority,11,69,23,1.22,49.15,priority,eng,18,18,4.07,0.0,0.0,0,0,4.07,44.39,15.61,25,8
NewLayout_L58.json,Priority,12,69,23,1.22,51.99,priority,eng,18,18,4.07,0.0,0.0,0,0,4.07,48.11,17.33,25,8
NewLayout_L58.json,Priority,13,69,23,1.22,56.24,priority,eng,16,16,4.07,0.0,0.0,0,0,4.07,52.83,20.67,25,7
NewLayout_L58.json,Priority,14,69,23,13.62,60.24,priority,eng,18,18,4.07,10.33,3.5,3,8,4.07,57.83,23.67,25,6
NewLayout_L58.json,Priority,15,69,23,11.6,63.42,priority,eng,16,17,4.07,10.33,3.78,0,7,4.07,62.33,25.0,25,7
NewLayout_L58.json,Priority,16,69,23,10.91,68.21,priority,eng,16,18,4.07,7.5,3.33,1,7,4.07,63.83,28.33,25,9
NewLayout_L58.json,Priority,17,69,23,15.36,67.37,priority,eng,13,17,4.07,13.67,5.33,2,7,4.07,68.83,27.0,25,7
NewLayout_L58.json,Priority,18,69,23,20.47,67.21,priority,eng,13,17,4.07,19.17,7.5,5,6,4.07,70.5,25.83,25,8
NewLayout_L58.json,Priority,19,69,23,20.66,41.52,priority,priority,10,15,4.07,18.67,7.33,5,7,4.07,40.67,14.0,16,9
NewLayout_L58.json,Priority,20,69,23,18.46,42.86,priority,priority,10,15,4.07,18.33,6.33,4,6,4.07,42.67,15.33,15,9
NewLayout_L58.json,Priority,21,69,23,29.22,42.26,priority,priority,9,15,4.07,27.33,11.0,8,8,4.07,43.67,14.33,16,8
NewLayout_L58.json,Priority,22,69,23,21.32,44.26,priority,priority,10,15,4.07,18.67,7.0,5,9,4.07,43.67,16.33,16,8
NewLayout_L58.json,Priority,23,69,23,23.69,38.62,priority,priority,10,15,4.07,17.67,9.67,5,9,4.07,37.33,15.0,12,8
NewLayout_L59.json,Priority,2,72,24,1.37,1.37,eng,eng,18,18,4.57,0.0,0.0,0,0,4.57,0.0,0.0,0,0
NewLayout_L59.json,Priority,3,72,24,1.37,1.37,eng,eng,18,18,4.57,0.0,0.0,0,0,4.57,0.0,0.0,0,0
NewLayout_L59.json,Priority,4,72,24,1.37,1.37,eng,eng,18,18,4.57,0.0,0.0,0,0,4.57,0.0,0.0,0,0
NewLayout_L59.json,Priority,5,72,24,1.37,3.94,eng,eng,18,18,4.57,0.0,0.0,0,0,4.57,0.44,0.44,0,4
NewLayout_L59.json,Priority,6,72,24,1.37,9.95,eng,eng,18,18,4.57,0.0,0.0,0,0,4.57,5.12,2.74,3,5
NewLayout_L59.json,Priority,7,72,24,1.37,16.89,eng,eng,18,18,4.57,0.0,0.0,0,0,4.57,10.35,4.71,7,7
NewLayout_L59.json,Priority,8,72,24,1.37,22.82,eng,eng,18,18,4.57,0.0,0.0,0,0,4.57,18.35,6.34,11,6
NewLayout_L59.json,Priority,9,72,24,1.37,10.24,eng,eng,18,18,4.57,0.0,0.0,0,0,4.57,4.92,2.69,2,7
NewLayout_L59.json,Priority,10,72,24,1.37,22.42,eng,eng,18,18,4.57,0.0,0.0,0,0,4.57,15.58,8.28,6,9
NewLayout_L59.json,Priority,11,72,24,1.37,34.5,priority,eng,18,18,4.57,0.0,0.0,0,0,4.57,29.44,13.5,13,6
NewLayout_L59.json,Priority,12,72,24,1.37,38.12,priority,eng,18,18,4.57,0.0,0.0,0,0,4.57,31.94,16.67,10,9
NewLayout_L59.json,Priority,13,72,24,1.37,46.35,priority,eng,15,16,4.57,0.0,0.0,0,0,4.57,36.83,21.83,11,11
NewLayout_L59.json,Priority,14,72,24,1.37,53.45,priority,eng,16,17,4.57,0.0,0.0,0,0,4.57,46.17,24.33,14,11
NewLayout_L59.json,Priority,15,72,24,6.47,58.39,priority,eng,15,15,4.57,3.67,2.0,0,4,4.57,49.5,27.67,15,11
NewLayout_L59.json,Priority,16,72,24,1.37,64.35,priority,eng,13,15,4.57,0.0,0.0,0,0,4.57,58.17,29.83,17,11
NewLayout_L59.json,Priority,17,72,24,13.44,65.02,priority,eng,13,16,4.57,15.33,3.67,3,4,4.57,56.83,32.0,16,10
NewLayout_L59.json,Priority,18,72,24,14.0,30.44,priority,priority,10,14,4.57,15.0,4.33,3,4,4.57,37.0,9.17,8,8
NewLayout_L59.json,Priority,19,72,24,11.4,82.28,priority,eng,13,17,4.57,11.67,3.33,2,4,4.57,69.06,42.39,18,14
NewLayout_L59.json,Priority,20,72,24,21.87,38.94,priority,priority,10,15,4.57,30.0,6.0,5,5,4.57,46.0,12.67,11,9
NewLayout_L59.json,Priority,21,72,24,1.37,66.67,priority,eng,11,16,4.57,0.0,0.0,0,0,4.57,62.33,30.5,16,13
NewLayout_L59.json,Priority,22,72,24,14.94,39.74,priority,priority,10,15,4.57,13.67,4.67,3,6,4.57,45.0,12.67,12,10
NewLayout_L59.json,Priority,23,72,24,9.7,40.17,priority,priority,10,15,4.57,11.0,2.33,2,3,4.57,49.0,13.0,11,9
NewLayout_L59.json,Priority,24,72,24,1.37,40.8,priority,priority,10,15,4.57,0.0,0.0,0,0,4.57,48.0,13.33,12,9
NewLayout_L49.json,Random,2,78,26,1.1,1.1,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,0.0,0.0,0,0
NewLayout_L49.json,Random,3,78,26,1.1,1.1,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,0.0,0.0,0,0
NewLayout_L49.json,Random,4,78,26,1.1,1.1,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,0.0,0.0,0,0
NewLayout_L49.json,Random,5,78,26,1.1,1.1,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,0.0,0.0,0,0
NewLayout_L49.json,Random,6,78,26,1.1,4.28,eng,random,18,18,3.67,0.0,0.0,0,0,3.67,0.57,0.51,0,5
NewLayout_L49.json,Random,7,78,26,1.1,5.98,eng,random,18,18,3.67,0.0,0.0,0,0,3.67,1.16,1.03,0,7
NewLayout_L49.json,Random,8,78,26,1.1,27.22,eng,random,18,18,3.67,0.0,0.0,0,0,3.67,23.36,5.92,17,6
NewLayout_L49.json,Random,9,78,26,1.1,32.85,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,26.31,8.56,18,9
NewLayout_L49.json,Random,10,78,26,1.1,40.09,eng,random,17,17,3.67,0.0,0.0,0,0,3.67,35.56,13.03,18,9
NewLayout_L49.json,Random,11,78,26,1.1,39.77,random,eng,18,18,3.67,0.0,0.0,0,0,3.67,37.06,11.75,18,10
NewLayout_L49.json,Random,12,78,26,1.1,40.42,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,36.56,13.06,18,9
NewLayout_L49.json,Random,13,78,26,1.1,52.71,eng,random,18,18,3.67,0.0,0.0,0,0,3.67,48.72,21.19,18,10
NewLayout_L49.json,Random,14,78,26,4.95,52.27,eng,eng,16,16,3.67,1.17,1.0,0,5,3.67,52.72,19.56,18,10
NewLayout_L49.json,Random,15,78,26,34.52,56.18,random,random,15,15,3.67,27.39,15.0,7,12,3.67,52.89,22.92,18,11
NewLayout_L49.json,Random,16,78,26,32.59,64.8,random,random,15,17,3.67,25.67,12.39,9,12,3.67,58.08,29.97,18,11
NewLayout_L49.json,Random,17,78,26,14.16,63.72,random,random,16,16,3.67,6.89,4.39,1,12,3.67,61.25,27.44,18,12
NewLayout_L49.json,Random,18,78,26,40.05,69.92,random,random,13,16,3.67,29.94,16.17,13,12,3.67,61.56,33.56,18,12
NewLayout_L49.json,Random,19,78,26,56.54,70.7,random,random,8,17,3.67,52.67,23.94,17,11,3.67,64.33,33.0,18,13
NewLayout_L49.json,Random,20,78,26,40.75,74.05,eng,random,9,17,3.67,33.17,16.0,12,13,3.67,73.83,34.5,18,11
NewLayout_L49.json,Random,21,78,26,58.58,74.95,eng,random,7,17,3.67,57.17,26.33,15,10,3.67,78.5,34.5,18,10
NewLayout_L49.json,Random,22,78,26,56.53,80.87,random,eng,6,16,3.67,54.33,25.83,13,11,3.67,84.33,38.17,18,11
NewLayout_L49.json,Random,24,78,26,84.22,84.22,eng,eng,1,16,3.67,85.5,40.67,18,12,3.67,85.5,40.67,18,12
NewLayout_L63.json,Priority,2,72,24,1.37,1.37,eng,eng,18,18,4.56,0.0,0.0,0,0,4.56,0.0,0.0,0,0
NewLayout_L63.json,Priority,3,72,24,1.37,3.68,eng,priority,18,18,4.56,0.0,0.0,0,0,4.56,0.71,0.4,2,1
NewLayout_L63.json,Priority,4,72,24,1.37,4.74,eng,priority,18,18,4.56,0.0,0.0,0,0,4.56,0.9,0.4,2,3
NewLayout_L63.json,Priority,5,72,24,1.37,5.54,eng,eng,18,18,4.56,0.0,0.0,0,0,4.56,0.97,0.78,1,5
NewLayout_L63.json,Priority,6,72,24,1.37,3.26,eng,eng,18,18,4.56,0.0,0.0,0,0,4.56,0.39,0.28,0,3
NewLayout_L63.json,Priority,7,72,24,1.37,41.38,eng,eng,18,18,4.56,0.0,0.0,0,0,4.56,30.53,6.75,36,5
NewLayout_L63.json,Priority,8,72,24,1.37,41.5,priority,eng,18,18,4.56,0.0,0.0,0,0,4.56,29.81,8.39,33,6
NewLayout_L63.json,Priority,9,72,24,1.37,48.83,priority,eng,18,18,4.56,0.0,0.0,0,0,4.56,40.83,10.61,36,6
NewLayout_L63.json,Priority,10,72,24,1.37,56.53,priority,eng,19,19,4.56,0.0,0.0,0,0,4.56,43.92,16.89,36,7
NewLayout_L63.json,Priority,11,72,24,1.37,57.28,priority,eng,18,18,4.56,0.0,0.0,0,0,4.56,48.08,16.39,36,7
NewLayout_L63.json,Priority,12,72,24,1.37,59.9,priority,eng,18,18,4.56,0.0,0.0,0,0,4.56,54.78,17.0,36,7
NewLayout_L63.json,Priority,13,72,24,1.37,63.03,priority,eng,13,13,4.56,0.0,0.0,0,0,4.56,56.33,19.67,36,7
NewLayout_L63.json,Priority,14,72,24,1.37,69.32,priority,eng,14,14,4.56,0.0,0.0,0,0,4.56,61.17,24.5,36,7
NewLayout_L63.json,Priority,15,72,24,10.47,75.83,priority,eng,13,14,4.56,5.0,3.5,1,7,4.56,69.0,28.67,36,7
NewLayout_L63.json,Priority,16,72,24,12.13,80.43,priority,eng,14,17,4.56,9.67,3.67,2,6,4.56,76.0,31.67,36,6
NewLayout_L63.json,Priority,17,72,24,14.9,74.92,priority,eng,11,15,4.56,16.0,3.83,4,5,4.56,69.83,27.5,36,7
NewLayout_L63.json,Priority,18,72,24,14.27,17.37,priority,priority,10,15,4.56,13.67,4.0,3,6,4.56,17.0,5.0,4,7
NewLayout_L63.json,Priority,19,72,24,1.37,46.68,priority,priority,10,13,4.56,0.0,0.0,0,0,4.56,47.83,16.17,18,8
NewLayout_L63.json,Priority,20,72,24,12.53,47.15,priority,priority,10,13,4.56,8.0,4.67,1,7,4.56,48.83,16.83,18,7
NewLayout_L63.json,Priority,21,72,24,15.27,39.17,priority,priority,10,15,4.56,16.67,4.0,4,5,4.56,42.67,13.0,15,6
NewLayout_L63.json,Priority,22,72,24,14.7,51.55,priority,priority,10,14,4.56,17.0,3.33,4,5,4.56,55.83,16.83,21,8
NewLayout_L63.json,Priority,23,72,24,14.27,58.37,priority,priority,10,14,4.56,12.33,4.0,2,8,4.56,65.33,19.0,24,8
NewLayout_L63.json,Priority,24,72,24,15.83,64.4,priority,priority,10,15,4.56,16.33,3.67,4,7,4.56,76.67,20.33,27,7
NewLayout_L65.json,Priority,2,66,22,1.14,1.14,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,0.0,0.0,0,0
NewLayout_L65.json,Priority,3,66,22,1.14,1.14,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,0.0,0.0,0,0
NewLayout_L65.json,Priority,4,66,22,1.14,4.43,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,0.62,0.5,1,4
NewLayout_L65.json,Priority,5,66,22,1.14,6.4,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,1.92,1.49,2,4
NewLayout_L65.json,Priority,6,66,22,1.14,12.71,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,5.68,2.56,8,5
NewLayout_L65.json,Priority,7,66,22,1.14,9.96,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,5.4,3.3,4,3
NewLayout_L65.json,Priority,8,66,22,1.14,22.37,eng,eng,18,18,3.8,0.0,0.0,0,0,3.8,11.5,5.78,15,6
NewLayout_L65.json,Priority,9,66,22,1.14,37.43,priority,eng,18,18,3.8,0.0,0.0,0,0,3.8,23.56,10.22,25,8
NewLayout_L65.json,Priority,10,66,22,1.14,43.98,priority,eng,16,16,3.8,0.0,0.0,0,0,3.8,30.58,14.17,25,9
NewLayout_L65.json,Priority,11,66,22,1.14,53.06,priority,eng,19,19,3.8,0.0,0.0,0,0,3.8,37.39,19.5,27,10
NewLayout_L65.json,Priority,12,66,22,1.14,48.97,priority,eng,15,15,3.8,0.0,0.0,0,0,3.8,36.33,16.83,26,9
NewLayout_L65.json,Priority,13,66,22,1.14,51.59,priority,eng,15,15,3.8,0.0,0.0,0,0,3.8,37.83,19.0,26,9
NewLayout_L65.json,Priority,14,66,22,1.14,61.86,priority,eng,12,14,3.8,0.0,0.0,0,0,3.8,49.17,23.67,28,11
NewLayout_L65.json,Priority,15,66,22,6.14,74.16,priority,eng,14,14,3.8,3.33,2.0,0,4,3.8,60.5,29.67,32,12
NewLayout_L65.json,Priority,16,66,22,1.14,52.96,priority,eng,11,13,3.8,0.0,0.0,0,0,3.8,40.5,19.17,25,11
NewLayout_L65.json,Priority,17,66,22,1.14,79.66,priority,eng,12,16,3.8,0.0,0.0,0,0,3.8,62.5,35.67,31,11
NewLayout_L65.json,Priority,18,66,22,1.14,79.54,priority,eng,13,15,3.8,0.0,0.0,0,0,3.8,65.67,33.5,32,12
NewLayout_L65.json,Priority,19,66,22,1.14,16.97,priority,priority,10,15,3.8,0.0,0.0,0,0,3.8,14.67,4.33,6,7
NewLayout_L65.json,Priority,20,66,22,1.14,16.44,priority,priority,10,15,3.8,0.0,0.0,0,0,3.8,14.0,4.0,6,7
NewLayout_L65.json,Priority,21,66,22,1.14,17.11,priority,priority,10,15,3.8,0.0,0.0,0,0,3.8,14.0,4.67,6,7
NewLayout_L65.json,Priority,22,66,22,1.14,16.37,priority,priority,10,14,3.8,0.0,0.0,0,0,3.8,14.33,4.33,6,6
NewLayout_L66.json,Priority,2,72,24,0.78,0.78,eng,eng,18,18,2.6,0.0,0.0,0,0,2.6,0.0,0.0,0,0
NewLayout_L66.json,Priority,3,72,24,0.78,0.78,eng,eng,18,18,2.6,0.0,0.0,0,0,2.6,0.0,0.0,0,0
NewLayout_L66.json,Priority,4,72,24,0.78,0.78,eng,eng,18,18,2.6,0.0,0.0,0,0,2.6,0.0,0.0,0,0
NewLayout_L66.json,Priority,5,72,24,0.78,4.05,eng,priority,18,18,2.6,0.0,0.0,0,0,2.6,0.6,0.49,1,4
NewLayout_L66.json,Priority,6,72,24,0.78,4.53,eng,eng,18,18,2.6,0.0,0.0,0,0,2.6,2.41,1.93,1,1
NewLayout_L66.json,Priority,7,72,24,0.78,8.98,eng,eng,18,18,2.6,0.0,0.0,0,0,2.6,3.21,1.93,3,7
NewLayout_L66.json,Priority,8,72,24,0.78,9.41,eng,eng,17,17,2.6,0.0,0.0,0,0,2.6,2.65,2.03,3,8
