layout,tile_count,total_cells,capacity,score_min,score_max,method_min,method_max,n_solvable,n_total,min_layout,min_inter,min_intra,min_cover100,min_pickdiv,max_layout,max_inter,max_intra,max_cover100,max_pickdiv
NewLayout_L107.json,14,63,21,0.65,45.51,custom,eng,15,15,2.16,0.0,0.0,0,0,2.16,32.33,15.17,25,10
NewLayout_L107.json,15,63,21,18.37,46.0,custom,custom,14,14,2.16,12.22,7.06,5,8,2.16,28.78,16.22,25,11
NewLayout_L107.json,16,63,21,30.03,50.7,eng,custom,13,13,2.16,18.83,10.33,14,10,2.16,33.5,19.0,25,12
NewLayout_L107.json,17,63,21,29.7,54.05,custom,custom,13,13,2.16,16.5,11.5,11,12,2.16,36.33,21.5,25,12
NewLayout_L107.json,18,63,21,37.16,53.31,eng,eng,10,13,2.16,27.17,13.17,17,10,2.16,38.33,21.17,25,10
NewLayout_L107.json,19,63,21,40.58,58.96,custom,custom,8,14,2.16,26.67,15.83,16,13,2.16,40.5,24.67,25,13
NewLayout_L107.json,20,63,21,47.13,58.13,eng,custom,7,14,2.16,36.17,16.33,23,11,2.16,40.5,24.83,25,11
NewLayout_L107.json,21,63,21,56.31,61.18,custom,custom,4,14,2.16,43.33,21.67,25,12,2.16,44.0,25.33,25,14
NewLayout_L108.json,2,72,24,1.1,1.1,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,0.0,0.0,0,0
NewLayout_L108.json,3,72,24,1.1,1.1,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,0.0,0.0,0,0
NewLayout_L108.json,4,72,24,1.1,9.52,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,2.56,0.85,8,4
NewLayout_L108.json,5,72,24,1.1,13.09,eng,eng,18,18,3.67,0.0,0.0,0,0,3.67,4.51,2.54,11,3
NewLayout_L108.json,6,72,24,1.1,41.48,eng,eng,19,19,3.67,0.0,0.0,0,0,3.67,17.94,3.19,48,6
NewLayout_L108.json,7,72,24,9.65,43.37,custom,eng,18,18,3.67,2.29,1.27,6,6,3.67,23.22,4.0,48,5
NewLayout_L108.json,8,72,24,16.55,47.72,custom,eng,18,18,3.67,5.47,3.01,13,6,3.67,26.64,6.33,48,7
NewLayout_L108.json,9,72,24,12.35,50.63,custom,eng,18,18,3.67,3.93,2.27,8,6,3.67,31.76,7.71,48,7
NewLayout_L108.json,10,72,24,20.27,53.22,eng,custom,17,17,3.67,8.83,4.72,13,8,3.67,33.78,10.89,46,7
NewLayout_L108.json,11,72,24,28.96,55.98,custom,custom,16,16,3.67,15.22,7.89,19,8,3.67,37.31,11.39,48,7
NewLayout_L108.json,12,72,24,45.45,60.05,custom,custom,18,18,3.67,27.12,12.32,34,7,3.67,41.89,14.58,48,6
NewLayout_L108.json,13,72,24,45.64,62.97,custom,custom,13,14,3.67,29.72,11.72,34,7,3.67,47.44,15.83,48,6
NewLayout_L108.json,14,72,24,51.05,64.42,custom,eng,16,17,3.67,32.97,13.86,37,8,3.67,49.5,15.67,48,8
NewLayout_L108.json,15,72,24,58.5,67.08,custom,eng,7,14,3.67,45.44,13.17,46,6,3.67,51.17,18.33,48,7
NewLayout_L108.json,16,72,24,60.84,71.97,custom,eng,12,15,3.67,45.33,15.94,42,10,3.67,58.0,20.67,48,8
NewLayout_L109.json,2,126,42,3.07,3.07,eng,eng,18,18,10.22,0.0,0.0,0,0,10.22,0.0,0.0,0,0
NewLayout_L109.json,3,126,42,3.07,3.07,eng,eng,18,18,10.22,0.0,0.0,0,0,10.22,0.0,0.0,0,0
NewLayout_L109.json,4,126,42,3.07,15.44,eng,custom,18,18,10.22,0.0,0.0,0,0,10.22,2.99,1.08,14,4
NewLayout_L109.json,5,126,42,3.07,23.9,eng,eng,18,18,10.22,0.0,0.0,0,0,10.22,7.87,2.07,24,4
NewLayout_L109.json,6,126,42,3.07,67.8,custom,custom,18,18,10.22,0.0,0.0,0,0,10.22,49.38,7.32,66,6
NewLayout_L109.json,7,126,42,3.07,74.07,eng,custom,18,18,10.22,0.0,0.0,0,0,10.22,63.71,10.49,64,6
NewLayout_L109.json,8,126,42,21.01,88.37,custom,eng,18,18,10.22,5.94,3.06,16,7,10.22,78.71,14.99,72,7
NewLayout_L109.json,9,126,42,17.45,90.9,eng,eng,18,18,10.22,6.06,2.87,12,5,10.22,86.78,17.7,66,9
NewLayout_L109.json,10,126,42,36.25,100.14,custom,custom,18,18,10.22,21.5,7.63,26,7,10.22,97.02,22.57,69,8
NewLayout_L109.json,11,126,42,37.69,113.98,eng,eng,18,18,10.22,23.53,9.56,25,6,10.22,109.96,30.22,72,9
NewLayout_L109.json,12,126,42,46.98,119.82,eng,custom,14,18,10.22,32.64,13.92,27,8,10.22,121.34,32.65,72,9
NewLayout_L109.json,13,126,42,64.73,125.48,custom,eng,15,18,10.22,53.4,21.14,35,7,10.22,130.53,35.56,72,9
NewLayout_L109.json,14,126,42,112.29,141.62,eng,custom,11,18,10.22,110.28,33.94,62,10,10.22,146.73,46.34,72,10
NewLayout_L109.json,15,126,42,99.04,149.88,custom,custom,10,18,10.22,90.66,30.68,56,9,10.22,151.25,55.04,69,10
NewLayout_L109.json,16,126,42,132.0,154.86,custom,custom,9,18,10.22,132.64,43.24,69,9,10.22,157.66,56.79,72,9
NewLayout_L109.json,17,126,42,149.19,161.14,custom,custom,3,15,10.22,153.27,52.94,72,8,10.22,169.39,59.06,72,10
NewLayout_L109.json,18,126,42,141.04,157.26,custom,custom,3,15,10.22,132.98,58.68,59,8,10.22,159.78,60.86,69,8
NewLayout_L109.json,21,126,42,190.36,190.36,custom,custom,1,15,10.22,200.53,78.93,72,10,10.22,200.53,78.93,72,10
NewLayout_L11.json,2,54,18,0.83,0.83,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,0.0,0.0,0,0
NewLayout_L11.json,3,54,18,0.83,0.83,eng,eng,18,18,2.76,0.0,0.0,0,0,2.76,0.0,0.0,0,0
NewLayout_L11.json,4,54,18,0.83,4.13,eng,custom,18,18,2.76,0.0,0.0,0,0,2.76,1.15,0.86,1,3
NewLayout_L11.json,5,54,18,0.83,13.45,eng,custom,18,18,2.76,0.0,0.0,0,0,2.76,11.78,3.59,5,5
NewLayout_L11.json,6,54,18,0.83,15.54,eng,eng,17,17,2.76,0.0,0.0,0,0,2.76,13.64,5.12,5,5
NewLayout_L11.json,7,54,18,0.83,16.91,eng,custom,18,18,2.76,0.0,0.0,0,0,2.76,14.08,5.86,5,6
NewLayout_L11.json,8,54,18,5.92,23.46,custom,custom,17,17,2.76,2.25,1.92,0,5,2.76,22.67,9.83,5,6
NewLayout_L11.json,9,54,18,5.5,25.15,custom,custom,18,18,2.76,1.5,1.22,0,6,2.76,23.67,10.72,5,7
NewLayout_L11.json,10,54,18,19.63,26.94,eng,eng,15,15,2.76,18.33,8.0,3,7,2.76,28.17,11.17,5,7
NewLayout_L11.json,11,54,18,18.62,29.37,custom,custom,14,14,2.76,11.44,7.56,3,10,2.76,26.44,13.61,5,8
NewLayout_L11.json,12,54,18,19.18,33.91,custom,custom,16,16,2.76,15.56,8.39,3,7,2.76,32.5,15.83,5,9
NewLayout_L11.json,13,54,18,25.56,36.78,eng,eng,13,14,2.76,25.0,11.33,4,7,2.76,36.5,18.5,5,7
NewLayout_L11.json,14,54,18,29.86,37.41,custom,custom,16,16,2.76,30.67,13.33,5,7,2.76,39.17,18.33,5,7
NewLayout_L11.json,15,54,18,24.44,42.26,custom,eng,8,16,2.76,18.83,11.67,3,9,2.76,40.33,22.33,5,8
NewLayout_L11.json,16,54,18,38.88,40.96,custom,custom,6,14,2.76,40.17,18.5,5,9,2.76,42.67,20.33,5,8
NewLayout_L11.json,17,54,18,38.39,44.61,custom,custom,4,14,2.76,44.67,17.67,5,7,2.76,44.83,23.33,5,8
NewLayout_L11.json,18,54,18,40.53,45.09,eng,eng,2,15,2.76,49.0,18.0,5,8,2.76,48.67,22.67,5,8
NewLayout_L110.json,2,57,19,0.7,5.47,eng,custom,18,18,2.33,0.0,0.0,0,0,2.33,0.21,0.1,6,2
NewLayout_L110.json,3,57,19,0.7,6.86,eng,custom,18,18,2.33,0.0,0.0,0,0,2.33,0.54,0.3,7,3
NewLayout_L110.json,4,57,19,0.7,8.59,eng,custom,18,18,2.33,0.0,0.0,0,0,2.33,1.67,0.59,8,4
NewLayout_L110.json,5,57,19,0.7,10.88,eng,custom,18,18,2.33,0.0,0.0,0,0,2.33,1.98,0.99,11,4
NewLayout_L110.json,6,57,19,0.7,8.44,eng,eng,18,18,2.33,0.0,0.0,0,0,2.33,1.44,1.11,7,4
NewLayout_L110.json,7,57,19,0.7,17.01,eng,custom,17,17,2.33,0.0,0.0,0,0,2.33,6.28,3.03,14,6
NewLayout_L110.json,8,57,19,0.7,21.57,eng,custom,18,18,2.33,0.0,0.0,0,0,2.33,10.94,4.39,17,6
NewLayout_L110.json,9,57,19,0.7,27.59,custom,eng,17,17,2.33,0.0,0.0,0,0,2.33,15.89,6.72,19,8
NewLayout_L110.json,10,57,19,0.7,29.27,custom,custom,16,16,2.33,0.0,0.0,0,0,2.33,17.14,8.03,19,8
NewLayout_L110.json,11,57,19,17.1,30.28,custom,custom,15,15,2.33,7.78,4.67,9,8,2.33,17.86,7.22,20,10
NewLayout_L110.json,12,57,19,13.13,37.41,custom,custom,17,17,2.33,6.33,3.83,7,5,2.33,23.17,11.56,22,10
NewLayout_L110.json,13,57,19,24.83,45.17,eng,custom,12,12,2.33,15.0,7.33,13,9,2.33,26.67,13.67,28,12
NewLayout_L110.json,14,57,19,17.85,51.53,eng,custom,13,14,2.33,9.5,5.5,8,8,2.33,30.67,18.33,28,13
NewLayout_L110.json,15,57,19,25.65,51.25,custom,eng,12,14,2.33,14.72,8.33,12,10,2.33,34.17,17.5,28,12
NewLayout_L110.json,16,57,19,34.03,55.21,custom,custom,11,13,2.33,23.22,11.17,17,10,2.33,33.83,20.06,28,15
NewLayout_L110.json,17,57,19,42.95,45.67,custom,custom,3,13,2.33,29.5,16.5,19,11,2.33,34.0,17.17,21,10
NewLayout_L110.json,18,57,19,49.78,59.8,eng,custom,2,14,2.33,36.5,18.33,23,12,2.33,41.0,23.0,28,14
NewLayout_L110.json,19,57,19,40.9,58.67,eng,eng,3,15,2.33,31.0,14.0,19,11,2.33,43.33,21.67,28,13
NewLayout_L111.json,2,72,24,1.31,1.31,eng,eng,18,18,4.38,0.0,0.0,0,0,4.38,0.0,0.0,0,0
NewLayout_L111.json,3,72,24,1.31,1.31,eng,eng,18,18,4.38,0.0,0.0,0,0,4.38,0.0,0.0,0,0
NewLayout_L111.json,4,72,24,1.31,3.07,eng,custom,18,18,4.38,0.0,0.0,0,0,4.38,0.2,0.2,0,3
NewLayout_L111.json,5,72,24,1.31,10.93,eng,custom,18,18,4.38,0.0,0.0,0,0,4.38,6.23,2.14,6,4
NewLayout_L111.json,6,72,24,1.31,10.83,eng,custom,18,18,4.38,0.0,0.0,0,0,4.38,5.78,2.68,6,3
NewLayout_L111.json,7,72,24,1.31,27.95,eng,eng,16,16,4.38,0.0,0.0,0,0,4.38,23.14,6.5,17,6
NewLayout_L111.json,8,72,24,1.31,31.94,eng,custom,16,16,4.38,0.0,0.0,0,0,4.38,26.08,8.6,17,8
NewLayout_L111.json,9,72,24,1.31,43.62,eng,custom,16,16,4.38,0.0,0.0,0,0,4.38,40.19,12.44,23,8
NewLayout_L111.json,10,72,24,7.62,43.46,eng,eng,17,17,4.38,2.61,2.03,0,7,4.38,38.11,12.42,23,9
NewLayout_L111.json,11,72,24,12.79,46.25,custom,eng,15,15,4.38,6.86,4.32,1,9,4.38,44.08,13.92,23,8
NewLayout_L111.json,12,72,24,25.39,53.03,custom,custom,17,17,4.38,18.53,9.72,8,8,4.38,48.44,19.39,23,8
NewLayout_L111.json,13,72,24,36.45,57.86,custom,custom,14,14,4.38,32.89,13.47,13,8,4.38,55.25,23.97,20,8
NewLayout_L111.json,14,72,24,29.0,62.51,custom,custom,14,14,4.38,25.78,11.56,9,6,4.38,65.39,23.78,23,8
NewLayout_L111.json,15,72,24,42.18,67.96,custom,custom,11,14,4.38,38.56,18.0,13,7,4.38,63.56,28.78,23,10
NewLayout_L111.json,16,72,24,43.28,71.3,custom,custom,11,14,4.38,36.0,20.67,10,9,4.38,64.33,30.89,23,12
NewLayout_L111.json,17,72,24,64.65,75.93,custom,custom,5,13,4.38,69.0,24.33,23,9,4.38,75.5,33.17,23,10
NewLayout_L111.json,18,72,24,55.41,72.35,custom,custom,5,15,4.38,55.67,25.0,14,8,4.38,72.28,30.56,23,10
NewLayout_L111.json,19,72,24,62.73,72.62,custom,custom,3,13,4.38,63.5,27.67,17,9,4.38,70.67,34.11,20,8
NewLayout_L115.json,2,78,26,2.73,2.73,eng,eng,18,18,9.09,0.0,0.0,0,0,9.09,0.0,0.0,0,0
NewLayout_L115.json,3,78,26,2.73,26.34,eng,custom,18,18,9.09,0.0,0.0,0,0,9.09,26.47,2.77,19,3
NewLayout_L115.json,4,78,26,2.73,32.36,eng,custom,18,18,9.09,0.0,0.0,0,0,9.09,35.37,5.62,19,4
NewLayout_L115.json,5,78,26,2.73,37.23,custom,custom,18,18,9.09,0.0,0.0,0,0,9.09,43.23,8.13,19,4
NewLayout_L115.json,6,78,26,25.35,41.29,eng,custom,18,18,9.09,22.17,4.97,15,4,9.09,53.1,9.23,19,4
NewLayout_L115.json,7,78,26,24.9,47.83,custom,eng,18,18,9.09,21.12,6.53,13,3,9.09,62.33,12.5,19,5
NewLayout_L115.json,8,78,26,49.32,54.23,custom,eng,18,18,9.09,68.96,13.01,19,3,9.09,73.31,16.11,19,4
NewLayout_L115.json,9,78,26,48.34,64.79,custom,custom,18,18,9.09,54.08,14.99,19,6,9.09,83.6,23.58,19,4
NewLayout_L115.json,10,78,26,55.83,69.7,custom,custom,17,18,9.09,72.57,18.93,19,2,9.09,89.61,26.69,19,4
NewLayout_L115.json,11,78,26,62.0,78.05,custom,custom,16,18,9.09,77.87,22.01,19,5,9.09,100.57,31.26,19,5
NewLayout_L115.json,12,78,26,69.82,84.89,eng,custom,9,18,9.09,94.89,25.22,19,4,9.09,106.61,36.28,19,5
NewLayout_L115.json,13,78,26,84.75,92.09,custom,custom,5,15,9.09,119.31,32.33,19,5,9.09,125.48,38.32,19,4
NewLayout_L115.json,14,78,26,68.94,81.65,custom,custom,2,15,9.09,96.06,24.0,19,4,9.09,98.22,35.56,19,5
NewLayout_L116.json,2,84,28,2.62,2.62,eng,eng,18,18,8.73,0.0,0.0,0,0,8.73,0.0,0.0,0,0
NewLayout_L116.json,3,84,28,2.62,23.95,eng,eng,18,18,8.73,0.0,0.0,0,0,8.73,27.1,3.3,14,3
NewLayout_L116.json,4,84,28,2.62,26.23,custom,custom,18,18,8.73,0.0,0.0,0,0,8.73,33.11,3.77,14,3
NewLayout_L116.json,5,84,28,2.62,34.26,custom,eng,18,18,8.73,0.0,0.0,0,0,8.73,44.44,7.91,14,4
NewLayout_L116.json,6,84,28,6.34,39.75,eng,custom,18,18,8.73,1.96,1.53,1,2,8.73,53.01,11.33,14,3
NewLayout_L116.json,7,84,28,28.67,44.3,custom,custom,19,19,8.73,38.15,7.21,9,4,8.73,60.69,13.07,14,4
NewLayout_L116.json,8,84,28,36.8,51.2,custom,eng,19,19,8.73,49.38,10.17,12,4,8.73,75.89,15.92,14,3
NewLayout_L116.json,9,84,28,33.35,55.51,eng,custom,18,18,8.73,43.71,11.92,7,3,8.73,76.06,20.17,14,3
NewLayout_L116.json,10,84,28,49.96,60.18,eng,eng,14,15,8.73,69.83,18.39,10,4,8.73,89.25,21.39,14,2
NewLayout_L116.json,11,84,28,55.49,69.32,custom,eng,15,17,8.73,88.69,16.47,13,4,8.73,96.67,27.81,14,3
NewLayout_L116.json,12,84,28,61.33,74.6,eng,custom,14,16,8.73,87.81,23.17,12,4,8.73,105.72,30.37,14,3
NewLayout_L116.json,13,84,28,66.63,79.13,custom,eng,9,18,8.73,103.96,22.42,14,4,8.73,115.92,31.33,14,4
NewLayout_L116.json,14,84,28,78.48,80.19,custom,eng,3,15,8.73,123.39,28.94,14,3,8.73,120.94,30.89,14,4
NewLayout_L116.json,15,84,28,81.13,84.91,custom,custom,2,13,8.73,128.72,29.5,14,4,8.73,132.78,32.56,14,3
NewLayout_L117.json,2,66,22,1.15,1.15,eng,eng,18,18,3.83,0.0,0.0,0,0,3.83,0.0,0.0,0,0
NewLayout_L117.json,3,66,22,1.15,1.15,eng,eng,18,18,3.83,0.0,0.0,0,0,3.83,0.0,0.0,0,0
NewLayout_L117.json,4,66,22,1.15,4.92,eng,eng,18,18,3.83,0.0,0.0,0,0,3.83,0.46,0.23,4,2
NewLayout_L117.json,5,66,22,1.15,6.59,eng,custom,18,18,3.83,0.0,0.0,0,0,3.83,2.02,1.04,3,4
NewLayout_L117.json,6,66,22,1.15,14.8,eng,custom,18,18,3.83,0.0,0.0,0,0,3.83,5.75,2.22,12,5
NewLayout_L117.json,7,66,22,1.15,34.45,eng,custom,18,18,3.83,0.0,0.0,0,0,3.83,19.82,7.45,29,5
NewLayout_L117.json,8,66,22,1.15,38.63,custom,custom,17,17,3.83,0.0,0.0,0,0,3.83,23.78,10.44,29,5
NewLayout_L117.json,9,66,22,16.35,48.46,eng,eng,16,16,3.83,8.31,5.61,6,7,3.83,33.39,13.39,34,7
NewLayout_L117.json,10,66,22,12.25,51.59,eng,eng,18,18,3.83,6.17,3.25,5,6,3.83,39.03,14.83,34,7
NewLayout_L117.json,11,66,22,20.68,57.57,custom,custom,19,19,3.83,13.25,8.25,8,5,3.83,41.17,19.17,34,9
NewLayout_L117.json,12,66,22,37.08,61.07,custom,custom,15,15,3.83,20.89,13.36,18,11,3.83,44.33,22.72,34,7
NewLayout_L117.json,13,66,22,34.64,66.44,custom,custom,14,16,3.83,22.22,13.22,16,8,3.83,52.42,25.17,34,8
NewLayout_L117.json,14,66,22,50.63,69.03,eng,custom,14,15,3.83,34.83,17.83,27,10,3.83,53.83,26.83,34,9
NewLayout_L117.json,15,66,22,50.61,73.88,custom,custom,8,15,3.83,35.22,19.89,25,8,3.83,61.11,30.0,34,8
NewLayout_L117.json,16,66,22,63.52,68.97,eng,custom,3,14,3.83,51.67,23.17,32,9,3.83,57.39,27.5,31,9
NewLayout_L117.json,17,66,22,59.26,74.86,custom,custom,5,15,3.83,45.89,22.44,29,9,3.83,66.94,29.72,34,7
NewLayout_L117.json,18,66,22,79.13,79.13,eng,eng,1,15,3.83,69.17,32.33,34,9,3.83,69.17,32.33,34,9
NewLayout_L117.json,20,66,22,83.28,83.28,eng,eng,1,16,3.83,76.33,35.33,34,7,3.83,76.33,35.33,34,7
NewLayout_L118.json,2,63,21,5.28,12.69,eng,custom,19,19,17.6,0.0,0.0,0,0,17.6,16.63,1.42,0,2
NewLayout_L118.json,3,63,21,10.37,23.48,eng,eng,16,16,17.6,10.53,0.93,0,2,17.6,27.73,8.28,1,2
NewLayout_L118.json,4,63,21,20.91,33.91,eng,custom,12,13,17.6,34.54,3.67,1,2,17.6,61.01,7.72,1,4
NewLayout_L118.json,5,63,21,20.01,46.5,eng,custom,11,14,17.6,29.44,4.39,0,3,17.6,85.5,12.47,1,5
NewLayout_L118.json,6,63,21,49.65,57.98,custom,custom,7,13,17.6,95.11,13.24,1,4,17.6,103.16,18.66,1,5
NewLayout_L118.json,7,63,21,39.48,59.27,custom,custom,4,12,17.6,65.97,12.91,0,3,17.6,109.74,18.47,1,4
NewLayout_L118.json,8,63,21,82.68,82.68,custom,custom,1,13,17.6,140.92,32.03,1,5,17.6,140.92,32.03,1,5
NewLayout_L119.json,2,114,38,2.08,2.08,eng,eng,18,18,6.93,0.0,0.0,0,0,6.93,0.0,0.0,0,0
NewLayout_L119.json,3,114,38,2.08,2.08,eng,eng,18,18,6.93,0.0,0.0,0,0,6.93,0.0,0.0,0,0
NewLayout_L119.json,4,114,38,2.08,2.08,eng,eng,18,18,6.93,0.0,0.0,0,0,6.93,0.0,0.0,0,0
NewLayout_L119.json,5,114,38,2.08,12.76,eng,eng,18,18,6.93,0.0,0.0,0,0,6.93,5.95,1.5,9,4
NewLayout_L119.json,6,114,38,2.08,16.33,eng,custom,18,18,6.93,0.0,0.0,0,0,6.93,8.02,2.14,12,5
NewLayout_L119.json,7,114,38,2.08,30.61,eng,eng,18,18,6.93,0.0,0.0,0,0,6.93,26.34,6.63,20,4
NewLayout_L119.json,8,114,38,2.08,32.88,eng,custom,18,18,6.93,0.0,0.0,0,0,6.93,24.24,7.83,22,5
NewLayout_L119.json,9,114,38,2.08,41.46,eng,custom,18,18,6.93,0.0,0.0,0,0,6.93,31.12,8.64,29,8
NewLayout_L119.json,10,114,38,11.4,63.16,custom,custom,18,18,6.93,2.58,1.55,5,8,6.93,55.31,18.29,37,8
NewLayout_L119.json,11,114,38,15.25,69.42,custom,custom,18,18,6.93,4.64,2.48,8,9,6.93,56.22,19.58,44,9
NewLayout_L119.json,12,114,38,16.13,79.77,custom,eng,17,18,6.93,8.14,4.41,7,6,6.93,72.92,22.61,47,10
NewLayout_L119.json,13,114,38,27.58,77.97,custom,custom,16,18,6.93,14.94,8.72,13,9,6.93,73.07,23.07,44,9
NewLayout_L119.json,14,114,38,46.34,94.52,eng,custom,12,17,6.93,31.69,15.25,25,9,6.93,82.89,36.08,45,9
NewLayout_L119.json,15,114,38,59.91,100.89,eng,custom,13,18,6.93,49.83,19.78,31,9,6.93,82.89,37.24,52,11
NewLayout_L119.json,16,114,38,30.7,102.06,custom,eng,14,18,6.93,16.97,9.83,17,7,6.93,102.17,33.83,50,11
NewLayout_L119.json,17,114,38,76.75,121.94,custom,custom,7,18,6.93,65.64,26.78,37,12,6.93,100.23,51.69,51,15
NewLayout_L119.json,18,114,38,101.51,121.6,eng,custom,3,18,6.93,90.17,38.78,46,12,6.93,102.06,50.5,54,12
NewLayout_L119.json,19,114,38,106.95,136.45,custom,eng,2,18,6.93,98.04,38.16,53,11,6.93,124.11,55.33,58,14
NewLayout_L119.json,20,114,38,78.43,78.43,eng,eng,1,17,6.93,69.17,32.0,31,10,6.93,69.17,32.0,31,10
NewLayout_L12.json,2,54,18,2.38,3.85,eng,custom,19,19,7.94,0.0,0.0,0,0,7.94,0.88,0.2,0,2
NewLayout_L12.json,3,54,18,4.17,14.83,custom,custom,12,12,7.94,0.35,0.18,0,3,7.94,23.39,3.93,0,3
NewLayout_L12.json,4,54,18,11.88,23.39,custom,custom,12,12,7.94,14.32,3.7,0,3,7.94,30.0,10.5,0,3
NewLayout_L12.json,5,54,18,11.99,26.3,custom,custom,12,12,7.94,11.58,4.13,0,4,7.94,36.74,10.9,0,4
NewLayout_L12.json,6,54,18,21.41,32.89,custom,custom,12,12,7.94,28.46,8.99,0,3,7.94,54.18,12.26,0,4
NewLayout_L12.json,7,54,18,31.76,40.97,custom,custom,12,12,7.94,49.23,13.11,0,3,7.94,56.47,19.14,0,5
NewLayout_L12.json,8,54,18,28.81,44.86,custom,custom,10,12,7.94,35.86,14.17,0,3,7.94,57.75,23.15,0,4
NewLayout_L12.json,9,54,18,43.07,52.71,custom,custom,7,12,7.94,58.5,20.63,0,5,7.94,70.62,26.64,0,5
NewLayout_L12.json,10,54,18,53.99,56.1,custom,custom,3,12,7.94,79.44,25.28,0,5,7.94,79.61,27.33,0,5
NewLayout_L12.json,11,54,18,51.63,64.05,custom,eng,3,12,7.94,79.33,23.44,0,4,7.94,95.0,30.17,0,6
NewLayout_L120.json,2,63,21,0.84,0.84,eng,eng,18,18,2.79,0.0,0.0,0,0,2.79,0.0,0.0,0,0
NewLayout_L120.json,3,63,21,0.84,0.84,eng,eng,18,18,2.79,0.0,0.0,0,0,2.79,0.0,0.0,0,0
NewLayout_L120.json,4,63,21,0.84,0.84,eng,eng,18,18,2.79,0.0,0.0,0,0,2.79,0.0,0.0,0,0
NewLayout_L120.json,5,63,21,0.84,10.85,eng,custom,18,18,2.79,0.0,0.0,0,0,2.79,3.06,1.19,9,5
NewLayout_L120.json,6,63,21,0.84,7.27,eng,custom,18,18,2.79,0.0,0.0,0,0,2.79,0.86,0.78,4,6
NewLayout_L120.json,7,63,21,0.84,17.66,eng,custom,18,18,2.79,0.0,0.0,0,0,2.79,7.41,2.6,15,6
NewLayout_L120.json,8,63,21,0.84,18.59,eng,custom,18,18,2.79,0.0,0.0,0,0,2.79,6.57,3.78,15,6
NewLayout_L120.json,9,63,21,3.47,31.5,custom,custom,18,18,2.79,0.33,0.33,2,2,2.79,18.67,9.67,19,8
NewLayout_L120.json,10,63,21,13.53,37.12,custom,custom,18,18,2.79,4.83,2.94,8,7,2.79,25.28,11.0,22,9
NewLayout_L120.json,11,63,21,16.97,34.86,custom,custom,16,16,2.79,6.89,4.17,9,9,2.79,21.7,9.81,22,9
NewLayout_L120.json,12,63,21,9.86,40.6,custom,custom,17,17,2.79,3.56,2.56,4,6,2.79,27.78,13.33,21,11
NewLayout_L120.json,13,63,21,29.79,45.87,eng,eng,16,17,2.79,19.17,8.0,17,10,2.79,32.67,15.33,24,11
NewLayout_L120.json,14,63,21,28.64,47.57,custom,custom,17,17,2.79,19.5,9.06,14,9,2.79,36.56,15.17,26,10
NewLayout_L120.json,15,63,21,30.65,55.2,custom,custom,13,16,2.79,18.72,9.5,17,9,2.79,40.33,21.17,26,11
NewLayout_L120.json,16,63,21,38.62,57.13,custom,custom,13,18,2.79,30.83,13.83,17,9,2.79,44.89,20.72,26,13
NewLayout_L120.json,17,63,21,39.99,57.77,eng,eng,8,17,2.79,28.83,13.5,20,10,2.79,45.0,22.33,26,11
NewLayout_L120.json,18,63,21,40.77,61.32,eng,eng,9,18,2.79,34.67,15.33,17,8,2.79,48.5,24.33,26,12
NewLayout_L120.json,19,63,21,49.0,65.04,custom,eng,2,18,2.79,36.33,19.67,21,10,2.79,52.0,27.0,26,12
NewLayout_L13.json,2,72,24,0.62,0.62,eng,eng,18,18,2.06,0.0,0.0,0,0,2.06,0.0,0.0,0,0
NewLayout_L13.json,3,72,24,0.62,0.62,eng,eng,18,18,2.06,0.0,0.0,0,0,2.06,0.0,0.0,0,0
NewLayout_L13.json,4,72,24,0.62,0.62,eng,eng,18,18,2.06,0.0,0.0,0,0,2.06,0.0,0.0,0,0
NewLayout_L13.json,5,72,24,0.62,5.8,eng,custom,18,18,2.06,0.0,0.0,0,0,2.06,1.69,0.88,3,4
NewLayout_L13.json,6,72,24,0.62,6.7,eng,custom,18,18,2.06,0.0,0.0,0,0,2.06,0.92,0.81,5,4
NewLayout_L13.json,7,72,24,0.62,8.2,eng,eng,18,18,2.06,0.0,0.0,0,0,2.06,0.88,0.62,7,5
NewLayout_L13.json,8,72,24,0.62,11.13,eng,custom,18,18,2.06,0.0,0.0,0,0,2.06,3.72,2.3,6,7
NewLayout_L13.json,9,72,24,0.62,12.85,eng,custom,17,17,2.06,0.0,0.0,0,0,2.06,3.81,2.69,9,6
NewLayout_L13.json,10,72,24,0.62,10.75,eng,custom,18,18,2.06,0.0,0.0,0,0,2.06,3.44,2.5,6,6
NewLayout_L13.json,11,72,24,0.62,32.12,eng,eng,18,18,2.06,0.0,0.0,0,0,2.06,16.5,6.56,25,10
NewLayout_L13.json,12,72,24,0.62,23.62,custom,custom,19,19,2.06,0.0,0.0,0,0,2.06,10.83,6.25,15,9
NewLayout_L13.json,13,72,24,0.62,31.2,eng,eng,15,15,2.06,0.0,0.0,0,0,2.06,17.17,8.33,21,9
NewLayout_L13.json,14,72,24,13.63,40.11,eng,custom,16,16,2.06,5.83,3.67,6,8,2.06,22.17,12.44,24,12
NewLayout_L13.json,15,72,24,0.62,43.47,custom,custom,16,16,2.06,0.0,0.0,0,0,2.06,25.17,12.5,28,12
